3	68	3	1	1	107	124	875
27	34	7	6	10	105	121	876
28	33	9	8	9	100	115	877
23	38	7	6	6	98	114	878
18	52	5	5	7	108	121	879
29	41	7	8	7	109	121	880
20	41	10	10	7	100	121	881
35	33	10	8	8	105	120	882
15	42	8	3	0	103	124	883
17	27	9	8	10	99	118	884
38	20	10	9	12	104	113	885
47	28	10	8	15	106	117	886
27	45	7	7	11	105	116	887
47	26	9	8	9	105	115	888
40	37	7	7	16	97	112	889
12	40	7	6	5	98	115	890
36	31	9	8	14	110	120	891
36	24	9	8	8	104	121	892
20	33	8	7	7	99	117	893
19	55	6	4	7	105	116	894
23	30	9	.	9	109	118	895
15	38	.	6	7	102	120	896
53	29	9	7	11	114	119	897
28	33	9	9	8	108	120	898
39	32	8	9	11	101	118	899
33	34	9	8	9	106	120	900
47	24	10	8	16	98	116	901
48	23	9	7	7	100	124	902
40	25	.	8	13	101	116	903
30	33	9	8	9	104	116	904
6	49	7	6	8	102	120	905
8	53	9	6	.	103	124	906
42	31	7	6	15	107	116	907
26	44	6	4	12	99	114	908
28	40	8	7	8	93	117	909
37	33	9	8	12	105	121	910
21	39	8	7	8	100	118	911
21	57	4	2	8	103	118	912
40	32	9	6	11	103	115	913
53	27	9	9	15	105	118	914
27	32	9	9	5	108	124	915
18	60	6	3	9	101	112	916
11	55	6	5	8	96	115	917
35	27	11	9	8	102	113	918
17	45	8	7	5	106	118	919
28	30	9	7	11	107	116	920
36	22	10	9	9	100	120	921
18	53	6	5	9	100	119	922
29	29	10	7	8	97	120	923
41	33	8	8	17	106	121	924
40	31	9	8	14	109	115	925
38	25	9	.	13	115	119	926
26	30	9	7	9	102	125	927
17	34	9	8	5	113	125	928
33	24	10	8	7	100	120	929
9	65	7	4	2	101	122	930
20	59	6	4	9	101	117	931
44	24	9	9	13	97	116	932
24	59	7	4	9	107	118	933
27	48	9	4	10	103	125	934
37	28	9	8	7	103	118	935
24	45	7	3	5	100	124	936
8	61	2	0	5	109	118	937
52	33	9	9	13	107	128	938
29	39	9	6	10	103	126	939
3	69	.	1	4	103	119	940
21	35	8	7	11	112	122	941
31	47	6	6	7	103	121	942
17	33	10	9	2	101	123	943
32	39	8	7	14	103	126	944
40	34	9	9	6	100	111	945
21	59	3	1	8	112	122	946
11	58	6	4	5	105	117	947
3	65	0	0	2	109	117	948
33	41	7	7	4	101	114	949
18	40	9	7	9	112	117	950
37	33	8	8	12	104	117	951
27	30	9	8	7	101	127	952
37	28	9	8	9	103	121	953
17	38	7	3	6	102	116	954
15	47	6	3	.	110	122	955
17	34	8	7	8	97	116	956
34	31	8	7	11	108	111	957
38	30	9	5	9	106	115	958
13	62	3	2	6	104	119	959
39	32	8	6	13	94	114	960
40	42	8	6	13	105	126	961
36	34	8	8	.	104	120	962
42	34	10	8	13	107	118	963
29	29	9	7	5	93	118	964
44	34	8	7	12	102	122	965
39	26	9	9	10	99	118	966
26	58	5	3	9	109	119	967
27	29	8	9	7	109	118	968
23	35	8	8	12	107	116	969
21	52	6	3	10	101	118	970
48	19	10	8	9	96	119	971
42	20	10	10	10	102	130	972
40	34	9	8	13	107	119	973
30	43	8	8	11	102	122	974
28	54	6	3	12	105	119	975
51	32	9	7	.	106	118	976
20	31	9	9	6	100	121	977
17	40	8	8	9	104	113	978
36	18	10	7	9	107	117	979
20	42	6	3	4	99	118	980
19	46	9	7	7	95	119	981
9	64	5	3	3	102	121	982
36	30	8	8	15	112	121	983
33	26	9	9	5	105	123	984
23	30	10	9	6	104	123	985
16	58	6	5	8	113	119	986
47	30	10	.	12	104	122	987
12	72	2	2	7	100	119	988
15	53	3	.	9	101	122	989
19	44	5	1	7	105	113	990
17	48	7	6	8	105	111	991
23	33	7	4	6	101	111	992
41	22	9	8	7	99	122	993
52	36	9	8	15	101	117	994
13	52	7	6	6	98	119	995
22	36	7	6	.	105	125	996
18	56	6	3	6	107	117	997
48	23	10	8	14	117	125	998
39	33	8	8	9	104	124	999
18	35	8	7	6	105	117	1000
