"k","id","naraComp","naraAcc","wordAcc","nonwordAcc","woldComp","f8age","f9age"
"1","ALSPAC0212",37.4962050409271,23.7876646039467,10.457845945769,9.14082325930527,9.65204128861181,104.610811143314,124.49739760257
"1","ALSPAC0213",59.1232639679334,16.1318849721969,10.7823797251439,9.59381492839962,13.4259444997301,107.138069116436,116.960499567049
"1","ALSPAC0214",25.8584893564731,25.9206026490287,9.82954538220822,8.71633893815083,5.7450053599531,104.545270173566,124.72841472324
"3","ALSPAC0215",22.2674299652714,55.3594208668368,7.0543426996762,4.51147838023106,9.5349594698776,106.990803630742,119.240169394762
"3","ALSPAC0216",9.15077322548596,61.3616186583008,5.75066539362155,2.99074952829696,4.92151803508474,102.447971158912,116.292648365475
"1","ALSPAC0217",7.39088123818805,47.5084636152021,7.43999826360792,6.13655546291758,-0.109139882781776,100.657162971074,123.086721593724
"1","ALSPAC0218",33.6107371614453,29.4985356087717,8.82322626916934,8.03510748464552,8.86336759255908,102.299691281591,120.306539150905
"3","ALSPAC0219",18.9239777604676,43.3937225126573,10.5384145326971,8.93155349525039,5.37003501284349,99.9530941176698,120.909464247048
"1","ALSPAC0220",36.5484281088227,30.3358177929799,9.04769156464667,9.10755050342048,7.85362061272282,98.927031421344,121.648475156747
"3","ALSPAC0221",13.475815231586,52.1426889036995,6.92450757740306,4.73262890603275,2.96911889530887,103.720059740872,117.489028856608
"1","ALSPAC0222",39.6151438008287,24.7967219433461,11.0486733357926,9.50925676093799,10.8329650901242,103.830678069236,123.362969386912
"3","ALSPAC0223",23.586600235326,42.1336566802412,7.43214549366233,5.9335223827854,5.8437477765571,97.2899794363505,112.630646173608
"1","ALSPAC0224",31.6184858494023,36.2865454452783,9.00214842682046,7.50170106022667,8.39141624995056,102.59738946524,120.06532227735
"1","ALSPAC0225",40.621890279296,25.9550923838034,10.6862248383677,9.28069491513884,11.2576338484314,109.263596244346,119.855250121321
"1","ALSPAC0226",23.5837846741422,37.7463306375943,8.7884111227335,6.85913073251767,4.41355506987576,97.5637128352565,121.52192916366
"1","ALSPAC0227",40.0220457620449,32.9076706083271,8.74701982737374,6.90856457833558,13.561210610614,103.08939367521,119.641764152751
"3","ALSPAC0228",10.4789856246594,55.452460378156,5.36953878869665,4.88768790670751,2.81379568970656,105.793461723792,116.68850262626
"3","ALSPAC0229",17.2976332311547,52.6538361295001,4.53124055618375,5.02729574588094,NA,99.4095224644925,111.270056846234
"1","ALSPAC0230",41.997531222362,24.9533750879803,9.41815066181999,8.95681303085353,14.877853105423,105.571613878497,124.324409176638
"3","ALSPAC0231",29.3444686562335,38.6352523855547,8.42102337847015,5.46167007411545,8.28557816299558,99.2205909179607,127.485717262134
"1","ALSPAC0232",26.3446374967799,36.71692441417,7.91671729542117,7.68763956302938,7.38200215706569,104.858116881619,118.295868287001
"1","ALSPAC0233",40.6406818520163,28.2993079114069,9.95846475658291,8.9907279506098,5.17212294585193,109.902485823803,124.316164566255
"1","ALSPAC0234",25.9361931977925,33.4808931961952,9.84799839791467,7.97096428122991,11.3565624526488,112.112058817306,122.220139241101
"1","ALSPAC0235",32.5139668558182,25.9836043178887,9.59109827454618,7.56259095211405,9.72847536797463,106.560951483422,117.492713928358
"2","ALSPAC0236",4.71359869684638,75.0745867417705,1.76680854861194,-0.424774200530799,3.61025210399889,100.383534041219,125.642967894596
"2","ALSPAC0237",14.0494565710121,57.3209417215409,4.06760905726532,2.33384344711598,8.40574131632662,99.6737600476349,115.711713798034
"3","ALSPAC0238",17.0025920221441,48.1112286588244,7.28850524688172,6.90574400289199,9.17204346655949,98.9230725308842,122.010429484134
"1","ALSPAC0239",22.917221632535,31.3870640310105,9.18827824733383,7.65506673132253,7.02687885315627,103.035769298963,124.050695613382
"1","ALSPAC0240",39.61460680656,24.4640094485778,10.648601944764,9.0220818411881,6.34201888449806,99.4444423469419,121.041831404854
"1","ALSPAC0241",37.3210415162959,32.9297863855075,9.02893390196439,7.63696775355415,12.3485224983003,106.148123787294,117.301156461709
"3","ALSPAC0242",5.14314724185937,58.945658145537,6.66303797179369,4.38520098823753,1.78033080567968,99.5631475802014,121.850292181052
"1","ALSPAC0243",23.1712094627016,29.3998635873666,9.40974492631897,7.975326131423,4.9903356452742,106.674097553868,113.54882887335
"3","ALSPAC0244",23.8913320936252,32.3695806375326,7.6066511928109,5.71198792267845,7.52518605149523,100.956668919738,117.461174129018
"1","ALSPAC0245",37.1937141391241,38.1123602251918,7.77238121126775,6.80489762553251,9.14271333051251,109.840533707067,123.939207599891
"2","ALSPAC0246",9.69380815404042,65.1511064120774,4.11793899964446,2.89978016297835,6.65417846415652,100.644190258971,121.148901928583
"1","ALSPAC0247",52.8178836476624,29.2671338450846,9.95536525925688,8.58611279713404,11.2340050212032,94.217728649308,129.030513007334
"1","ALSPAC0248",38.455984906006,29.6525125368209,9.91787584765851,9.40013195172564,9.48554619585467,103.909867661664,125.39286581313
"1","ALSPAC0249",7.37614380923853,49.4823034303834,6.72828654745966,6.03284667808183,6.66856401443801,107.696096124639,129.80172248571
"1","ALSPAC0250",37.3731162881051,25.2497909497465,8.95714451766018,7.6349045170656,5.88755267487259,99.3348900686316,126.508365748531
"1","ALSPAC0251",25.0239284953728,28.9919182196169,8.45085528810115,6.9073774207288,7.77351066318255,98.3848409193584,115.482589485588
"1","ALSPAC0252",38.7564410668077,30.923954526124,10.3173094169238,8.82357637434544,11.4472142825676,107.551266635089,117.772197319519
"2","ALSPAC0253",3.8390990191597,54.1890208271243,4.92069756607131,4.71190580753376,5.26989132914229,98.5438216893483,113.321123594757
"1","ALSPAC0254",29.6568555327964,24.8520409491397,10.1798774902955,8.83378202640908,NA,103.321586727628,122.38142444068
"1","ALSPAC0255",23.7322957076421,37.7876953526721,9.15956971468974,6.87547295306464,11.8913359837972,103.087119867795,118.286402034892
"1","ALSPAC0256",21.3301778598375,31.043746480837,9.23616336559203,8.66822461268,7.48798726003298,106.761342817893,118.532197133994
"1","ALSPAC0257",30.2920837838796,38.4956610583963,7.85324632497057,6.8942879963811,11.5353639480983,99.3203736840938,116.494668395815
"1","ALSPAC0258",39.4615942475171,25.9566801383546,9.52109373962193,7.53843685834422,11.993863460687,103.244095240139,121.104765936187
"1","ALSPAC0259",20.0406285192977,28.5063575531117,7.46393512966872,6.04461575127674,7.39291717098668,103.435137260259,119.854250410594
"3","ALSPAC0260",11.9820641396485,48.0623486392034,4.93642907004968,0.270524252910796,9.19669963376606,115.462959445238,117.758101619586
"3","ALSPAC0261",19.2906976105827,51.1724083628962,6.81484206062129,5.29789086404055,5.12309616109294,108.344532719606,125.719602050867
"1","ALSPAC0262",53.4552032911639,25.8428099325905,9.69634041043841,7.90996307117773,11.9925956337345,103.338979512382,115.722951413142
"1","ALSPAC0263",27.5339442663879,31.5500103692697,9.11722506382661,7.84681088046196,8.87885611121941,99.9288134895544,117.134531556894
"3","ALSPAC0264",19.7950700830203,41.7258354668427,6.67186825622483,7.70669488022913,8.98677916750106,112.592551390322,116.938087605719
"3","ALSPAC0265",23.2986237023384,42.0378382276352,9.0557793874252,9.49541077359852,NA,110.157808059148,111.094259274681
"2","ALSPAC0266",10.6487726325605,70.0924034247754,1.34185695348218,1.39073244845945,7.08455516512553,98.2496239783685,117.300474810337
"1","ALSPAC0267",23.1830128019293,37.3096326790224,6.75923414174428,6.72494220691754,6.98346847623286,104.735538239146,120.648843549083
"2","ALSPAC0268",7.86976149993611,69.2342965450924,3.03889463470255,2.48375889728258,NA,103.260060708968,118.751285541013
"1","ALSPAC0269",41.8306911886959,34.3191975569858,9.59391442558252,8.13653395858997,13.5507143516782,102.653692765334,120.238637190792
"3","ALSPAC0270",13.5124993505994,60.2546763845842,4.63314803310507,1.57905782971542,8.40912696564224,101.391085958267,121.655405143686
"1","ALSPAC0271",48.792271989552,26.7468026760401,8.56352487488737,7.85178843266892,13.5477937080045,106.570510016551,121.968045985681
"1","ALSPAC0272",48.4956675728865,27.6454822656442,9.73735234940902,8.22198263835808,14.0642121127313,96.5453724241043,121.42112122544
"3","ALSPAC0273",21.0582561575229,45.8827441059149,5.08272124390667,1.57840144120006,8.23129092729921,102.931021853354,109.76831144591
"1","ALSPAC0274",39.4664912073022,39.2443371097585,8.7269031495238,7.25862309226744,11.5784841102088,104.763198558584,117.846037737685
"1","ALSPAC0275",33.2732856814484,34.1676013605727,8.95385365913305,8.18738929350627,14.8543205137551,102.583650209584,123.52434608864
"1","ALSPAC0276",27.2123574886271,26.0170747308366,9.580238365006,8.03080592864362,6.40156307044061,107.058358502961,120.985523555441
"1","ALSPAC0277",33.2270365195584,20.6268558737799,10.1592556286523,7.89766021396002,9.0020899071113,99.0733764267561,124.798943481075
"1","ALSPAC0278",41.1995772670533,30.5534209283399,9.92190760875406,9.5349833792659,13.2823457280829,106.125169965776,121.320219999406
"1","ALSPAC0279",34.9916645644123,38.4956860736462,6.95432407322309,7.18713631936789,7.06434163452581,101.417427712276,114.715269506287
"1","ALSPAC0280",20.7416865651487,35.6869192136445,7.82635059029227,6.61854325678948,8.00821775045057,106.149206242238,115.993794466963
"1","ALSPAC0281",39.5588313382833,24.6854805810766,9.42703240328118,7.24729451124251,13.2291055555736,106.638488431063,123.552209374679
"1","ALSPAC0282",53.8666036286423,28.7703533500112,8.94464319243034,7.78379466883343,15.3663710308315,112.723541458529,117.295651937508
"2","ALSPAC0283",6.3292728258531,64.1971459332158,4.4056910424814,0.375600520241491,2.21986776268668,103.831582127144,121.038668498317
"1","ALSPAC0284",37.5741630714313,31.2959654732786,8.11285316731469,8.01558118297751,10.797547437277,102.766485401516,115.861785351779
"1","ALSPAC0285",41.5714939971625,21.3614581738746,9.56746813030972,8.99831200056533,13.373721268019,99.994191885475,127.912035977259
"1","ALSPAC0286",16.0151566588857,39.4413682716076,6.75149246047423,6.39795553974231,7.06580635641838,104.075346404399,116.849356106645
"1","ALSPAC0287",47.371897208328,28.9366140337956,8.72319988066918,7.34162312701919,12.7206288455168,101.844802823113,125.482424381485
"1","ALSPAC0288",41.5889300842462,34.4256889985857,8.56166816642718,7.41973708870233,12.0295773103791,100.367417616959,124.214620172042
"1","ALSPAC0289",22.2037057512828,36.8469977991159,8.97574641689225,7.15999473273797,7.5112933890459,110.20556624568,121.91037050683
"2","ALSPAC0290",15.2193076328952,50.9728455454602,5.03533017136493,4.57547697726455,10.7746004249865,106.547165403942,117.564353127661
"3","ALSPAC0291",28.586748775833,37.0752459674461,10.2391485313125,4.13067934275659,4.26461897659388,108.276702538603,122.233990974379
"2","ALSPAC0292",5.80543779056062,67.0678372734918,3.8450688418104,0.798091581557693,8.1048988606921,98.6810907257627,117.50434440285
"1","ALSPAC0293",33.5255681721868,36.0691283258643,7.25511456550371,6.23699669848118,7.38021980976573,107.748284422942,114.768509032322
"3","ALSPAC0294",22.0312765365246,57.616886463884,5.1351124850702,0.10082123627423,5.01266991274146,106.98832014185,120.235681880376
"3","ALSPAC0295",13.2615116335126,52.5584283632721,6.79835300120324,4.67638712746325,5.74343432261662,103.550301223534,120.508060580414
"2","ALSPAC0296",2.86655084443319,73.7391089036081,2.96576655626865,3.04667483464785,6.27098471721275,98.7872750604678,118.066852927567
"1","ALSPAC0297",39.8345436474978,29.5207344530573,10.592879184659,9.45057955834604,10.2354617778498,108.68377328694,120.266416983699
"3","ALSPAC0298",18.9166396460812,44.8548414431029,11.5331526737289,7.29609492408885,6.04047738972723,99.742704511639,119.085658908328
"2","ALSPAC0299",11.9966375739007,61.9396068436783,3.6835885714148,0.638436328703395,2.97131745850843,97.5309384698952,116.948245663971
"3","ALSPAC0300",18.6352810462943,46.3277616891087,10.1094075713742,5.19082571565366,3.46294716306162,97.2416494413091,120.874836900328
"2","ALSPAC0301",6.38881844764513,56.282385143048,4.3673559131635,4.08812240788257,4.98134663994937,98.5244633619435,118.032976502987
"1","ALSPAC0302",46.5176185835555,18.7049595083604,9.36469577483353,9.37078328130103,14.4787658543268,109.691749910603,124.873164843091
"1","ALSPAC0303",35.7169724478936,20.4091409056064,9.8055452939397,7.83144969011756,7.00580369939143,101.337648633978,118.106547479498
"1","ALSPAC0304",39.851764907627,31.0382911352458,9.47758024210436,9.25203963605284,12.2734918203497,103.035966783073,117.00613781603
"1","ALSPAC0305",28.0745545174377,34.2406878982067,7.90745088944569,7.98878499883619,8.29648238025433,112.508184594238,131.431150755405
"1","ALSPAC0306",37.0465249105373,36.9422905893493,8.09685310673044,7.99506003548268,11.886276614394,107.474809118451,115.120163625693
"1","ALSPAC0307",38.5424464237177,26.248996553015,8.42318562796902,8.09396502241955,13.925437025917,100.564173419231,120.18762200382
"1","ALSPAC0308",23.7505177066704,32.8592913733389,8.52845628229685,7.97588064447393,6.65613717928519,102.473630069725,120.868884568302
"3","ALSPAC0309",27.5082235542809,32.3094886194649,6.69781509354432,5.68542078889268,7.95886888789168,106.775953756129,116.895576982675
"2","ALSPAC0310",5.78663775611732,77.0560477383965,3.50659975870908,3.49359145388145,5.51115604209139,96.0730916366391,110.865039067673
"3","ALSPAC0311",23.8562040035313,36.0327979448974,12.0784957650388,10.7778630944979,10.3457755231914,100.561110692864,122.988464364796
"1","ALSPAC0312",33.3349242593712,24.5512665425672,9.86596761754836,8.34403789113682,NA,108.138832989478,116.560197368632
"3","ALSPAC0313",19.9212488960766,34.8080532655053,9.00024996703619,6.7614482352119,7.13244523394266,101.66633121597,124.177112590057
"1","ALSPAC0314",11.3302296321786,36.3366174773409,6.78317095294133,7.10788936287784,2.71030992025528,102.198134829656,123.805359640286
"1","ALSPAC0315",52.9592411162127,16.7703380386374,10.8033889655137,NA,14.8385000385206,105.361748145123,120.424025390343
"1","ALSPAC0316",39.3645747864306,33.4105927029338,8.75303789442445,8.60359257715508,12.1349172812171,100.969598190109,115.021921959901
"1","ALSPAC0317",36.8364853340993,30.2346998322865,8.73987208986839,7.51740633463144,11.1547760439734,108.082933378663,119.229126624115
"3","ALSPAC0318",17.9417845482704,58.5526495871784,6.64244251818708,4.47448854426988,7.48151490435825,109.672012761999,110.901602001151
"1","ALSPAC0319",56.1071105853541,23.7749819119101,9.99375278246616,7.65509564863868,10.4283116525822,102.567007009504,130.294555202639
"1","ALSPAC0320",43.3946610747706,35.761149724202,8.91782658417016,7.98341399635212,12.5573546872017,112.755246024284,126.71645333885
"3","ALSPAC0321",13.9335335925103,47.5251241766506,4.98906753190233,4.1775481981006,7.37408891247165,102.044609208421,111.544867901162
"1","ALSPAC0322",34.8666399881934,27.8680523542186,8.61231418246048,8.29779157088227,12.5440463817836,103.546827099853,126.422313214377
"1","ALSPAC0323",31.4195803829131,33.7464130566586,7.1963946789487,6.10367895876524,7.49786768653632,107.287615799176,127.199285308216
"1","ALSPAC0324",34.5904214361129,19.9613840038989,8.47978737665508,7.96343728010906,10.1981358422959,107.329584218954,126.8135396668
"2","ALSPAC0325",11.1466792178856,59.5571509644009,0.144932951943609,0.411217326877676,4.23621644692399,107.837885546817,117.237187521754
"3","ALSPAC0326",28.1804249192474,31.1787713832332,9.58594595749693,9.05605792790798,11.0066912074751,101.861296372471,127.535551843727
"1","ALSPAC0327",31.1913877395452,30.6975854411564,10.0911816251773,7.83396462730085,4.28648750833025,107.520655249465,120.492923702997
"1","ALSPAC0328",46.3364688282416,30.2937459705048,9.23683481312475,6.95286478708176,9.82724840508145,110.349381169668,127.298521016601
"1","ALSPAC0329",39.4254478099681,37.8896428000228,8.02870840970382,5.96787623518267,16.1351944378732,105.049698183329,116.712089952166
"1","ALSPAC0330",34.7701042094395,20.1587922593362,9.25395272110585,6.07615306045799,9.81198154308504,101.805418234991,125.91614812144
"3","ALSPAC0331",32.9872438234737,52.1013531514997,7.52763989330144,5.37479746678079,14.3559693182898,104.965575512622,115.496543392444
"2","ALSPAC0332",7.79900543979692,63.7451650007633,4.082233325985,2.27648387377543,6.88381861623759,100.747162125442,109.306455710095
"2","ALSPAC0333",14.2054216429065,58.4886683671461,3.68622744576372,2.69665536095327,5.19609598558849,97.6789931947761,113.986860094248
"3","ALSPAC0334",20.3744058136736,57.1947370489813,5.47469693031957,4.13025444570036,7.91911790219592,101.612836240254,121.731664560474
"1","ALSPAC0335",34.0041225331781,31.4115255516911,8.99649051844244,7.04958033555844,13.4472046607214,97.4228431663674,121.567194431811
"3","ALSPAC0336",26.2187308346106,31.9708579627106,8.25692852438225,4.4993050225015,7.14825761857325,98.9659310143899,113.038501970295
"1","ALSPAC0337",35.3945445862373,27.9336547979172,8.28327498853391,7.6664379645959,7.61404733970267,96.8782320869714,121.394687099026
"2","ALSPAC0338",13.5554529320237,50.1171453723034,5.53425735453005,2.83420130073856,5.18043938066382,101.359181150224,119.894031668513
"1","ALSPAC0339",19.1626597434611,27.1286518831551,7.88333518879438,6.79389953746487,4.91513541956251,99.5342922571715,124.152767717549
"2","ALSPAC0340",14.8760786995034,64.1667386617121,2.73076319646735,0.979761439262605,4.830509306268,100.4915440576,110.886199227101
"2","ALSPAC0341",6.2105372823721,68.7937833196351,1.5023728084946,1.93386968875781,-0.402331026428331,95.5472705911338,114.31895551198
"2","ALSPAC0342",14.5590959549458,50.9693369259838,3.81736455695805,1.29449216832441,7.76774170729299,103.02961351436,117.755082198705
"1","ALSPAC0343",31.5034237062644,35.799613093534,6.3699025583254,5.62098131692456,10.1337355797551,107.539163868389,115.509254726047
"3","ALSPAC0344",24.1742829529183,49.1416330932911,4.93297895581564,2.16048083234558,9.59818370247524,99.4078030181598,120.919072883004
"1","ALSPAC0345",19.078875554539,39.3573116904532,7.02609906089461,7.55354409560947,10.0489438576492,101.997253362261,113.517100998913
"1","ALSPAC0346",38.3628699407491,27.4581275578738,9.12157385747247,8.60850969037941,12.1845724366065,106.190427168051,128.238164730567
"3","ALSPAC0347",19.2550311673562,41.0337642451814,7.87378680309116,4.58890312984356,2.52509069100517,106.300238981727,115.011979508584
"1","ALSPAC0348",10.2879498423322,39.2222084968488,8.83778876872221,8.31979281743513,2.506004399365,106.352960506907,125.916341112341
"1","ALSPAC0349",30.8266275842589,27.3912496344137,9.91502447786368,7.58561192121789,12.3922013936226,100.160106666091,121.001576283154
"2","ALSPAC0350",8.51736393922697,69.8068528489583,3.25195619272617,1.33622373708009,4.06995080218647,104.212707916137,119.933312473759
"3","ALSPAC0351",15.0055276860428,55.5789995097353,6.7586993643599,5.05188999431693,7.89984854576283,106.325400424023,122.930673711554
"3","ALSPAC0352",31.1479547929634,43.0522175742507,6.99909640043486,2.18103866634686,11.3982291376022,101.758574687382,117.516220058532
"1","ALSPAC0353",52.5486242629133,16.7149557793046,10.0577538044812,9.44584864840079,14.4092385521223,102.885777334716,122.888282416176
"1","ALSPAC0354",42.4045282277043,26.3008375576914,8.56394937737247,7.06447606375065,10.4166538012649,99.0410097455217,123.382608711259
"1","ALSPAC0355",34.331031876679,26.7779977919603,10.3454517157626,8.02668863064246,8.80096394185984,106.609164954511,118.501637899171
"3","ALSPAC0356",16.2289981409961,52.8221088778239,7.73622374408519,5.47764742809436,7.96846963172464,101.860434425023,124.055836771415
"1","ALSPAC0357",34.3032380446319,23.6012765527349,9.97414977701352,8.36827033072369,10.4230269247238,108.146983475803,125.961477801401
"2","ALSPAC0358",4.86433272731262,62.6941237628262,6.86431512221434,4.45911827570409,-3.06178084082878,103.397253754275,119.521799743719
"1","ALSPAC0359",42.8814385499635,28.6336769714714,9.31209520215196,7.21949338081314,9.65044195018213,99.7920399166119,121.984373411195
"2","ALSPAC0360",8.24115537475048,61.8634230289698,6.2699327887502,2.81639439440962,3.87842651758138,101.008285746708,119.096380969921
"1","ALSPAC0361",52.0695277077613,23.0132290489233,9.87180798722755,8.61364266163327,13.3176312160259,103.954885017304,126.215911129822
"1","ALSPAC0362",34.9382169134152,31.3128963787443,9.43640831575789,8.46047047136851,10.7751466956304,101.566776770868,117.428132374758
"3","ALSPAC0363",14.0106123787423,46.4441778066726,5.72361877159831,4.45660895901927,1.91100190042855,105.486954841063,116.645051557462
"1","ALSPAC0364",23.8660441044194,36.6585056400538,9.03921221153181,8.61359702567293,11.4339943274955,106.764390017036,122.091210766265
"2","ALSPAC0365",8.42280436305932,73.7826931596429,-0.896611597890583,0.0531139062474453,5.14944419194503,102.283361215749,113.648501521953
"1","ALSPAC0366",23.3395142260505,26.3450932022126,9.72039966329806,8.23131657389606,5.76331157591242,101.395107103871,131.422526933256
"1","ALSPAC0367",14.0009435423832,35.1990047061963,8.18146311331298,7.60559319305141,9.99251857211002,108.870621481811,114.357563674123
"1","ALSPAC0368",24.4517072271945,31.7501689263981,7.99771293862169,7.82869166491753,10.6390614089558,103.853433145281,126.747410062187
"1","ALSPAC0369",39.9362041626156,24.1319062164827,11.0109262232181,8.817009565507,11.6615869933102,101.061326667811,123.724684832901
"1","ALSPAC0370",35.7330803877839,28.5054881795853,9.00957959916943,9.31256219688354,16.5177311450295,106.072186724264,120.816781688047
"1","ALSPAC0371",37.2487079499108,36.5657452358707,9.73579745501439,7.29589264177451,9.94985592139802,103.666412634418,121.438775213064
"2","ALSPAC0372",16.9757559066487,61.9341793688617,5.62979994510451,3.47358087157034,5.32474760097033,100.164608183158,121.30087991501
"2","ALSPAC0373",17.3379398832433,47.0062226808214,7.456465927281,5.75276930424642,12.9107806180718,104.202091390299,121.352497632025
"1","ALSPAC0374",33.5334791598899,33.2312010476845,7.94013420169453,6.70315182228518,9.49813558168592,107.343482925431,123.946696237896
"1","ALSPAC0375",21.7872304788513,30.1247922541802,8.8285475295409,7.33872154610853,9.33926498762399,104.238482895555,122.949173268164
"1","ALSPAC0376",50.377533978664,23.4239419560545,9.16401735667106,8.01180925470172,NA,99.5898579029157,127.445085415093
"3","ALSPAC0377",16.0514287845013,69.0104475934894,3.72292974239675,3.57294050561587,8.03010207530713,106.775742420697,120.883048980959
"1","ALSPAC0378",26.0499727830241,40.663751382198,7.79193535173465,6.25585282218536,6.05799641069935,101.175153145843,121.036599178295
"3","ALSPAC0379",19.7966701758477,54.8654313226725,6.5352624356144,5.75159554117263,6.86539804653337,96.2792288448948,120.612505479803
"1","ALSPAC0380",41.3559504615849,20.3536808006314,9.44524598310631,7.13988702709673,11.367841386301,105.56094751359,123.19538279458
"1","ALSPAC0381",33.9131584891358,24.4543123508257,10.7955125219395,10.3835564021676,10.4903512229341,105.312249652837,119.593538961438
"3","ALSPAC0382",22.3118729627132,47.8704424401108,7.89660014761421,5.9786009275351,3.82492436050659,104.274233873492,120.826746902639
"1","ALSPAC0383",29.8210588445328,34.7843879229902,8.69522477402271,7.00123970322207,9.91825866115711,97.4804266614204,127.079380163488
"3","ALSPAC0384",10.9831633522835,75.1573059627556,4.31290544854082,2.27854294605775,6.21657660974592,108.057167715201,117.604374443544
"2","ALSPAC0385",24.7136404014083,45.9687373982215,3.70186758799071,4.63766627798588,10.4080169501361,101.514152750402,116.241001896178
"2","ALSPAC0386",8.78907780647011,58.1592572941866,5.68353329812684,4.69370513879058,7.76033798346963,100.260273898073,116.04622417818
"3","ALSPAC0387",19.5265501544376,38.2048889528171,7.06751190071444,6.77272142589934,5.1569492926211,100.871495690683,118.918728070565
"2","ALSPAC0388",12.3973025978619,50.0914520986841,7.83675866088797,4.19805877737409,1.95459202230855,106.875408130292,120.007696360607
"1","ALSPAC0389",39.384918708573,30.4834053182422,10.4897450652963,8.73971098213544,13.7129253649565,107.375424454203,112.680912317866
"1","ALSPAC0390",22.1908186630371,39.4557948483844,6.20162016600487,6.69868976264596,5.22428341316884,107.581373875308,116.139402177008
"1","ALSPAC0391",19.2815349447481,29.2209878069889,9.8729244149263,8.87975517445584,5.15492539263287,102.373873864774,127.59010376566
"1","ALSPAC0392",44.8788107504704,28.45627412037,9.2538970145949,8.10429250114945,11.8980450240475,99.2732677709916,116.061079466165
"1","ALSPAC0393",47.7402942407025,23.9016711908714,11.1720820457594,10.4252416115523,17.2722659572557,99.8751151874592,119.124229869897
"2","ALSPAC0394",9.25816897658662,56.8451291713752,5.46723215203658,3.2967081121846,6.89401985026348,102.161840092539,114.782036150946
"1","ALSPAC0395",23.4674193908141,30.6575816646335,10.8430740444345,9.40196601052963,14.3909586895714,101.442302075269,116.217879551051
"1","ALSPAC0396",30.8208690264448,22.5189301713009,9.17516674746331,8.77304856086489,9.92896014201497,100.005206499415,124.351551436163
"1","ALSPAC0397",39.5026243741152,27.1360816403616,9.68999182243936,8.08900295740469,7.38807309548812,106.924928982181,126.722713259429
"1","ALSPAC0398",33.9080152451519,31.9869607085472,8.63406202236296,8.29964492597211,3.52464009119867,105.492660668824,117.866977711259
"3","ALSPAC0399",6.61055277194647,55.675625716225,4.70370070192274,NA,4.9121122652524,96.2823881276164,126.466168158803
"3","ALSPAC0400",14.4999267721936,54.0557516949473,9.05339876430522,7.97021001652649,6.61876304688904,101.255962701452,122.868121589694
"1","ALSPAC0401",43.7951355901713,27.3218059643031,9.05106044091749,8.70993119862397,12.4007967069185,113.184086183638,121.410664524269
"1","ALSPAC0402",38.975119651945,31.1522676221667,9.37238621136757,9.43162583388196,14.3130526828715,103.348211822581,119.008525713768
"1","ALSPAC0403",46.9536232138827,22.4194637644807,10.9768667723919,9.24683900308434,11.7686844896996,102.958487615113,115.120296206476
"1","ALSPAC0404",36.1718183297318,33.949641718533,7.59510972873806,7.34206924527014,8.32832614342455,106.376701555632,124.400754603337
"3","ALSPAC0405",23.5485043667507,56.0443502447234,4.99628788458474,3.98742689323545,8.62408195743455,110.271260575362,114.834450421519
"1","ALSPAC0406",24.0290602546794,27.6435596221747,9.81617941571016,9.05751850478636,6.67368322299641,100.833261490051,125.045265337479
"2","ALSPAC0407",7.31250183624143,70.7605584043681,2.46700944061533,0.969317635641625,4.88685873835446,104.055839013005,117.501804803721
"3","ALSPAC0408",18.09187578602,45.2083323453034,10.4470859923282,7.92611462431698,7.04531356641759,103.842436965298,121.753025269474
"3","ALSPAC0409",10.9976956772357,54.709047991139,2.21894086153898,-0.203704013726012,NA,95.7638128961949,118.729309444
"1","ALSPAC0410",50.4888948023153,19.8814824092447,10.0341882544525,8.38680129062222,13.3767930776474,112.820883852289,116.687918913549
"3","ALSPAC0411",17.0387921091008,54.0296518861823,5.17658577524557,3.62457407228459,5.28712747003206,104.942701640838,121.350814619121
"1","ALSPAC0412",25.8367732597266,34.1244202084467,8.70562770123395,7.88111724891965,5.07528213124024,107.140495202601,122.876848421975
"2","ALSPAC0413",6.5362929968821,76.9156948627529,1.74890450470787,2.70186392733378,1.64317913167267,100.559629907203,116.250374251141
"2","ALSPAC0414",12.3095361977909,72.4131185629535,4.00863785441091,2.07413349815286,8.10777387597623,101.596506373007,117.290407824397
"3","ALSPAC0415",19.7060777792382,41.3552226660536,6.38339785278048,5.4003403790269,8.91380231257046,104.845009189519,121.18788075836
"1","ALSPAC0416",39.4135085648086,19.911027099796,9.79246773706482,7.33583631652444,10.6486975449394,98.3763056634977,131.689474022099
"3","ALSPAC0417",18.5428205833301,61.9486650244169,8.26859883462845,4.56967931857652,9.50323805148215,107.034436083218,120.59514024284
"3","ALSPAC0418",26.7988918612839,31.0977635628235,8.75812720660309,4.79560202362823,10.0865320777471,99.525350290652,121.480533801474
"2","ALSPAC0419",11.0654694259945,64.5794363415115,3.31498951621821,2.5947706033684,5.19179739145009,100.823061838928,113.145733570502
"2","ALSPAC0420",8.01047561706265,60.6204520985379,1.48834963253262,-0.0650987922796977,3.48872571999064,101.134946610755,115.557509970934
"1","ALSPAC0421",27.4481974671368,36.0418815752993,8.57432033245473,9.00948344261984,12.0827741829716,104.700738692117,118.844569401039
"1","ALSPAC0422",39.6766788901117,23.7685974158524,9.13469405946839,8.30640435995874,10.3060978749829,104.542026217561,123.003735775932
"1","ALSPAC0423",45.3596854936886,28.9317533504424,8.77320769435341,8.51579938698512,9.99852129579652,106.187266477873,129.117682615939
