"k","id","naraComp","naraAcc","wordAcc","nonwordAcc","woldComp"
"1","ALSPAC0286",93.7776859286548,96.0198173033822,101.906878909896,104.322428282376,98.8181454031019
"1","ALSPAC0287",101.861445671573,94.9464394754569,96.6092323120788,98.0955348509652,102.096962974849
"1","ALSPAC0288",112.648794210259,110.395149519002,105.067833236458,101.818784359281,105.258306563065
"1","ALSPAC0289",105.559904144611,100.777398626092,101.950893731832,98.9981633038598,117.870174274696
"2","ALSPAC0290",75.3511550153356,72.5702931274642,74.0328662361865,74.5411038385982,NA
"1","ALSPAC0291",107.573598355635,103.701114615887,106.823578629221,104.471487408759,106.665180231814
"3","ALSPAC0292",85.2953882250114,96.805310379435,95.6676912813943,97.9086855216104,85.6310919516052
"1","ALSPAC0293",100.364932572368,101.879015070518,101.416332724654,98.6254656860051,107.902854369159
"1","ALSPAC0294",106.866808813507,106.947675733085,111.429260245502,109.954474291995,109.215579426051
"2","ALSPAC0295",93.5484611182183,83.1846412895244,86.0032523463598,79.1384724995764,92.2604599364605
"1","ALSPAC0296",119.123271588235,114.039151866233,113.235906268223,113.080948266976,109.325777023781
"3","ALSPAC0297",84.2906399217177,75.0209324488841,72.4384998930754,73.0631399195989,83.6041436102404
"3","ALSPAC0298",101.082319918015,103.99972629561,115.138246065247,107.470846711052,92.6048096120689
"2","ALSPAC0299",88.3341820976443,76.8721488994441,84.4651845372706,85.5207302863401,85.3721862838742
"2","ALSPAC0300",79.9135401201365,75.1927265097518,71.5778418004842,76.4678529764787,85.6672375156458
"1","ALSPAC0301",108.699570615165,105.542463739856,104.852396950401,97.9912513962065,101.519241723366
"1","ALSPAC0302",114.493247756722,108.205124895778,108.365723326056,99.5266954660129,118.900875424174
"3","ALSPAC0303",97.9421410824088,94.7895647641107,74.023374603841,77.5617080570783,NA
"1","ALSPAC0304",112.34599838921,104.905789587291,104.509159065315,109.792207710664,111.4428674697
"2","ALSPAC0305",79.3603491971816,74.7320402174259,80.8260920386768,76.7324889728513,80.5723784456746
"2","ALSPAC0306",77.7656189726812,81.4934922993917,77.8726595059457,86.1202823245356,77.2170103825351
"1","ALSPAC0307",104.937641545695,111.600772951656,105.359707354522,108.444931552373,105.589659667815
"2","ALSPAC0308",75.5705530772195,67.280377592373,77.9120535595104,78.5941647252774,79.1649641508817
"1","ALSPAC0309",108.047283094986,99.4979884281237,99.8862259779049,106.56907374918,108.899179970841
"1","ALSPAC0310",102.524007992128,103.569731136984,104.283552402589,106.670179763564,103.83359007758
"1","ALSPAC0311",101.61307544552,100.082190927203,107.984727322972,107.902294090869,111.240463998347
"1","ALSPAC0312",109.546564113823,112.608918882944,113.305670695396,114.384875490359,107.528143643893
"2","ALSPAC0313",84.9629539745388,79.5060008133415,77.4712409213584,75.9252188365999,79.0624919676233
"1","ALSPAC0314",112.648076911694,100.698123028082,102.183960941794,103.119459119387,115.756044095255
"1","ALSPAC0315",99.7670811685486,103.469420614823,106.15437762872,100.320823389193,101.807071632813
"2","ALSPAC0316",84.8945649407841,88.2123734321234,83.8684705197327,82.2156691806785,82.426492469844
"1","ALSPAC0317",109.598944242072,109.175274274359,107.321183832,107.563453787207,NA
"2","ALSPAC0318",82.5843476179587,83.1532675809483,74.9607995675688,76.6215650566854,73.1123146662038
"2","ALSPAC0319",78.6104771852927,79.2528549248218,81.0202589281503,78.9783117114556,84.2985191227538
"3","ALSPAC0320",81.7688876529904,71.5512290729228,88.2581936478298,85.4963883018671,90.4112076640745
"1","ALSPAC0321",102.151972246061,101.42089180965,104.916306441483,108.445469007056,107.965730694314
"3","ALSPAC0322",92.1252276150334,94.6462152747999,84.25358636032,92.6051332949845,95.2357173677013
"1","ALSPAC0323",112.499009839891,116.796664972405,116.172578378993,115.712415777918,99.6016085508405
"2","ALSPAC0324",91.4060191387528,78.535175875042,87.0578613970089,92.8420048359053,83.6365214992005
"1","ALSPAC0325",107.320090891267,106.162554996873,105.077264633145,101.136617728988,114.773511715077
"3","ALSPAC0326",101.96602916571,96.7963205560385,88.805816603908,94.1973888158089,93.5209277560851
"1","ALSPAC0327",94.7203847147554,109.317036225579,104.974518038117,NA,93.9761807283692
"3","ALSPAC0328",109.057042486054,104.83610888142,79.5309656746178,NA,90.8158202746227
"1","ALSPAC0329",105.399142218107,102.931248285874,97.4221619611723,96.4338632945257,106.211362040704
"1","ALSPAC0330",110.232497835376,104.296830402524,100.379737822034,100.262978303373,107.015234354919
"1","ALSPAC0331",105.030473352244,109.39865947077,109.19056129108,102.788263810156,108.551507991958
"1","ALSPAC0332",102.942914728086,111.60710828233,112.137692495861,105.38660304348,101.492557467721
"1","ALSPAC0333",102.774659294146,109.095937624825,103.310744111684,104.11777295858,102.309770792307
"3","ALSPAC0334",71.7241830482764,77.2573702072425,82.4848142277466,87.8715143870648,69.1557631397995
"3","ALSPAC0335",96.7107292351865,80.6858740987265,85.380706127701,90.3767131328095,91.9603409849665
"1","ALSPAC0336",97.6085066047272,105.125177130374,104.135142470579,99.5966082896104,98.9624048144018
"1","ALSPAC0337",103.046376519712,112.89743315534,104.252203079461,102.806896261962,100.38814535825
"1","ALSPAC0338",110.569259605144,103.474847494117,106.23522667918,115.30006802524,NA
"2","ALSPAC0339",77.8960241680729,79.0254173254415,73.9345437620915,76.6553249516069,82.2511266048849
"3","ALSPAC0340",84.2247730038064,98.1984477203834,101.257160236898,99.6085656852658,93.5473793326463
"1","ALSPAC0341",100.802358833713,102.169026981493,93.0729676039616,94.5121957662025,106.355573112805
"3","ALSPAC0342",92.9268499487474,102.502215484617,86.5378311113931,96.3922670832707,90.1122032242147
"1","ALSPAC0343",100.264206722721,101.085782902911,107.191240968016,107.143218072986,100.048787190134
"3","ALSPAC0344",85.7171850399663,83.1096895687757,84.7548412679733,82.6306617615637,106.95135175952
"1","ALSPAC0345",104.061537575525,104.107711952047,99.7780884812038,101.085592255875,106.560994898587
"1","ALSPAC0346",108.72495892554,101.820611438147,105.086413525902,104.707413115982,102.713731158444
"2","ALSPAC0347",74.6857096927771,86.8117458210991,78.6617586883636,81.5218874572746,74.3322959459942
"1","ALSPAC0348",106.183269150416,103.82698985287,101.51741509408,102.3270496809,111.988079522041
"1","ALSPAC0349",104.466668302635,107.932232165634,108.76603542022,106.960505885271,105.689050213142
"1","ALSPAC0350",98.5009524339034,100.388905500242,96.9320140244651,97.545650335367,105.50044770373
"3","ALSPAC0351",91.5455315272548,106.025268039936,92.9935558411622,97.5148217830765,86.9493634222596
"2","ALSPAC0352",79.5532696120259,70.4562874527941,60.6727195044022,67.6318373639467,81.1468553279595
"1","ALSPAC0353",109.418325409741,106.230656696934,116.002261322697,112.880476574608,107.405072721721
"1","ALSPAC0354",107.28586603844,111.230408468122,110.771309570684,116.837535036769,104.008280349873
"1","ALSPAC0355",106.446903121392,109.742589277078,104.099782520607,102.958891269405,99.9654595839826
"1","ALSPAC0356",94.3141635661056,93.7095695999013,NA,96.41400569478,95.4044059553565
"2","ALSPAC0357",93.7503207423039,83.5501216613223,84.7530477632582,86.8808234410345,82.1312990695723
"1","ALSPAC0358",96.8163256385504,90.1345261785865,86.9738548360903,90.9312507050078,102.062256767686
"1","ALSPAC0359",112.276452448294,106.794629914138,101.59481522399,102.020147258316,104.790183809758
"1","ALSPAC0360",93.4982195782894,96.5077482397635,103.243444655161,109.398710642646,100.952150927227
"1","ALSPAC0361",110.997270403837,113.158068744312,112.872813544903,114.273055016449,104.884591508646
"1","ALSPAC0362",102.398265932389,100.721979617055,106.043491419459,105.874982926481,100.468419146534
"3","ALSPAC0363",100.337159454475,99.0357501104959,96.2168238788388,96.9608603898015,NA
"2","ALSPAC0364",79.1891366466288,80.6528710965018,80.4665468686254,72.2950287388484,73.9188200365063
"3","ALSPAC0365",88.5983049310425,91.6596483584491,75.4710905330181,85.9386818603322,89.8385840444253
"2","ALSPAC0366",72.2971397380397,81.7571410032256,79.4192154642734,69.7081732693689,80.3959027826832
"3","ALSPAC0367",91.0275938580265,93.1063978114749,95.1580741074254,94.8176367128639,100.843458499531
"2","ALSPAC0368",72.8068534909087,71.2377115893712,82.8727621469717,76.1949035654267,70.7140594129293
"3","ALSPAC0369",80.067597824103,72.8993163711464,77.4493648471636,81.8309736890671,85.3722932651343
"3","ALSPAC0370",90.327160795294,96.9236511605425,97.49955263825,97.0952170588898,94.629533244851
"1","ALSPAC0371",105.691755342693,112.491982623334,108.746701580321,107.393038782914,NA
"1","ALSPAC0372",101.92481703384,102.349193758161,104.532138024791,102.136445604983,100.156208881209
"2","ALSPAC0373",63.6289717221979,75.9425948403967,73.883664077599,75.9548452838237,68.9768693583326
"3","ALSPAC0374",104.972653432541,109.184401357851,109.004955856621,96.4028319948797,105.121954177619
"1","ALSPAC0375",105.084212812837,97.1720974747173,102.625794356257,100.987071011506,106.928138315075
"1","ALSPAC0376",104.975138604897,103.351548569723,100.387570769483,98.6430287068009,107.154377239842
"2","ALSPAC0377",75.6602645942178,73.1550257089098,67.2284929127021,69.2011039071028,80.3146048034105
"3","ALSPAC0378",81.2206513686304,81.1160712351128,86.547316300484,78.0448097017211,84.7445886823596
"1","ALSPAC0379",106.614966864943,105.832679299233,105.433580614591,103.924219934583,110.13220044122
"2","ALSPAC0380",85.5671348223834,91.7648098317258,90.3861908879542,86.9210303540829,78.5781825872139
"1","ALSPAC0381",108.916424208679,109.177659179532,111.448565194555,109.49465024139,113.440397591281
"1","ALSPAC0382",110.126672409277,105.47307924392,108.550201901201,110.791962097203,110.359413661615
"1","ALSPAC0383",102.623609429138,98.0591309750128,103.477461961149,104.432381692951,111.400329566138
"1","ALSPAC0384",105.265225198249,95.7845202694182,NA,98.6697926131462,106.546122880856
"3","ALSPAC0385",104.414459307742,100.306859256198,89.039297568946,81.6597549744342,93.5792029710415
"1","ALSPAC0386",113.024288389414,114.936999192605,112.372869988964,112.066306162417,115.039810225486
"3","ALSPAC0387",93.1342694135176,86.6630637981561,91.9758741344037,87.6038066836308,96.8878010013585
"1","ALSPAC0388",98.3407232630097,102.626898314969,97.9805563704558,97.7058294240695,106.138704227339
"3","ALSPAC0389",88.6949490353951,90.0185262947658,97.7335396120393,99.639031913958,74.1224380877317
"1","ALSPAC0390",106.771403696172,106.877460580285,102.307755572744,105.181949069579,103.865322254003
"1","ALSPAC0391",108.812665669225,103.791035776911,107.787803431023,111.279257911437,107.718078433213
"3","ALSPAC0392",90.2848994739903,95.70133982358,90.9119525546433,93.7685955924418,85.4479066452329
"2","ALSPAC0393",81.9416251563638,73.2385532200009,77.7443714487518,71.6835153120872,88.4228276037295
"2","ALSPAC0394",80.0066293215791,85.7684275155017,95.5576572407723,86.8547083904002,82.6407633307947
"1","ALSPAC0395",105.858194446956,97.5812959961436,97.7207089886896,100.136869644141,108.775844223955
"1","ALSPAC0396",111.53444209612,108.819147560748,106.825697218449,111.691010382048,107.988565913937
"1","ALSPAC0397",107.947784870812,115.363555719708,111.010816400221,108.166171114281,101.080926766157
"1","ALSPAC0398",108.777663920696,111.350036864743,114.191477719357,113.805270474021,106.67690506712
"3","ALSPAC0399",88.954861774421,96.3382950776029,100.066240096227,95.3400033010146,85.2006248051973
"2","ALSPAC0400",82.9044866568123,85.2342572628036,76.6252380815209,77.0145292083292,78.4257665811145
"2","ALSPAC0401",89.7488136640917,81.8842657803946,78.7966780698785,74.7808152578105,72.8236084633647
"1","ALSPAC0402",107.714810290072,102.168854085537,107.178987460829,105.123426703785,105.408961758044
"1","ALSPAC0403",103.970307784174,104.034448582687,103.804396928083,105.858276413516,102.733646728531
"3","ALSPAC0404",81.8125875393456,79.2012249419586,87.4449533738861,95.3805852248735,83.9332807883292
"3","ALSPAC0405",101.214773734139,89.9774890865967,88.9868109605344,91.0816543725714,99.1991804654776
"1","ALSPAC0406",101.376733160347,99.9026070434367,100.214166105105,106.958141000831,101.106975553497
"1","ALSPAC0407",105.160439917467,115.384744318443,105.096118151828,104.42579877315,107.484504008229
"2","ALSPAC0408",73.6456002057541,84.0671714244466,80.6222173073071,86.9367872636005,77.702991924005
"1","ALSPAC0409",108.377915585784,111.257206096674,107.73258134463,105.457634381989,110.874289623853
"1","ALSPAC0410",112.21233467528,109.377195467463,108.308625701527,113.574419441131,110.755330324668
"1","ALSPAC0411",98.467255023561,94.529805048439,96.1315624439652,100.338195822697,106.705335044741
"1","ALSPAC0412",104.278738551285,100.46144165654,103.310767228323,111.487948797104,110.743429021904
"2","ALSPAC0413",94.3463340945619,87.0522139644564,82.4166065540861,81.2909173636017,77.374751077835
"2","ALSPAC0414",92.0231968068657,97.7054617874282,92.0939396692824,88.4116745286727,94.5508554773616
"1","ALSPAC0415",96.2080462543462,99.2980167163897,100.499693276923,99.1210334090131,103.095617154709
"3","ALSPAC0416",88.4402532895294,96.9832361456097,93.0986200645286,103.31928374088,78.2444196023399
"1","ALSPAC0417",110.696661059022,105.781298994514,105.704891809592,110.829763908949,108.594243035249
"1","ALSPAC0418",101.222308881514,107.921415783026,109.343260470693,109.014077846993,108.523664382184
"2","ALSPAC0419",83.9248629308723,89.3839238309122,91.7121794391251,76.5761731689306,72.3708982665826
"1","ALSPAC0420",103.71825426152,105.928210767769,103.027725939772,100.507878785584,105.081090717071
"2","ALSPAC0421",78.2608396651338,81.3704726699631,83.5354075559775,77.2577103991408,70.7651525058654
"2","ALSPAC0422",70.0299495557157,63.5944461002161,68.7175884679895,68.6651507193424,NA
"2","ALSPAC0423",83.0835094523425,80.175961383546,79.357710614577,76.1358476842742,73.2668593119745
"1","ALSPAC0424",104.289371726549,100.614890180647,101.649010293006,95.7818170182532,106.54024068421
"2","ALSPAC0425",84.6056150229586,84.2258053364411,86.9094020079259,87.2426041792938,81.4710384054532
"2","ALSPAC0426",89.7167001780167,72.4492921481285,81.8517065501062,82.2870328200203,77.7554725449159
"3","ALSPAC0427",95.3737047231976,102.081808428253,94.8314928239214,89.3906006313836,97.0000145735867
"2","ALSPAC0428",90.929622370781,82.4128131472322,83.213866756139,76.6020198483526,NA
"1","ALSPAC0429",112.620509335863,102.772978860297,110.244938135121,110.290273707885,106.201310365481
"1","ALSPAC0430",99.882304305539,102.159641720735,104.837715181204,102.641812377502,104.993414668216
"3","ALSPAC0431",83.8165677880382,76.8053490867345,81.2432260874744,67.1368254586293,88.7577557435896
"3","ALSPAC0432",91.0069071702902,92.0565162815931,91.8005512206067,85.9589384801509,85.8910757836507
"2","ALSPAC0433",57.5308711844886,60.0678694086551,59.9508179120991,58.5431686526422,70.8302031751697
"2","ALSPAC0434",80.2058124021488,80.9382689041837,89.4253993797475,82.6808802627052,78.3333268884139
"1","ALSPAC0435",105.088388464116,112.333926382753,107.687563433146,112.490458847026,101.840502050002
"1","ALSPAC0436",103.49391584002,104.715362927748,103.400786999588,102.063165269944,107.163096719184
"2","ALSPAC0437",77.4011826654719,83.8442399739966,72.9682033589585,70.6249595750835,70.9397766316088
"1","ALSPAC0438",108.224033300765,112.033339319233,106.258090870173,104.207296616922,102.930563187845
"3","ALSPAC0439",83.128709816,96.3559855872701,89.4067411073936,92.2426986508477,94.794679139555
"3","ALSPAC0440",91.2685898979572,94.3149689015764,102.970431909273,88.245353402038,94.300406870685
"1","ALSPAC0441",101.473762012035,97.0956360393833,99.122424595478,99.1482554880677,105.815811255261
"3","ALSPAC0442",101.601999379265,100.308054122568,92.4782307037495,94.0796370930318,90.383499166426
"2","ALSPAC0443",77.3183785903539,71.1215673907946,82.7236095187637,86.4823260690607,74.2328005628963
"2","ALSPAC0444",75.9116329203061,78.0224498522804,80.1695685098038,88.1939803612301,76.698679227287
"3","ALSPAC0445",80.9604321117008,85.2097036644214,90.8021799420526,84.5352690439464,NA
"3","ALSPAC0446",108.657337762064,96.5358022854064,101.010899435323,93.8954012444205,94.7316960626376
"2","ALSPAC0447",71.2215034773057,77.0352003442426,73.6254236788751,77.1372635085346,78.3137176716515
"2","ALSPAC0448",96.301956863454,94.8782047384583,93.1265636070597,97.3343971090541,91.3082572952059
"1","ALSPAC0449",105.951751950746,108.921196706843,102.245423628226,105.344819364475,108.455092392809
"1","ALSPAC0450",103.717473924766,97.0689354884707,101.452291194183,98.8012535724334,105.156690334354
"1","ALSPAC0451",102.474913095683,104.872137965374,106.723103672331,107.728081838884,100.971375489126
"1","ALSPAC0452",103.533332149406,104.510020650328,108.416184844541,105.64197312701,101.560720665416
"1","ALSPAC0453",103.786949121987,106.433727412543,108.541025339669,108.825609805851,99.1312861639326
"1","ALSPAC0454",105.03985128237,103.513925573996,100.138572281023,105.529648350655,104.420513848324
"1","ALSPAC0455",112.054873613376,105.731283666951,111.870805085489,115.361654982571,113.521288996833
"1","ALSPAC0456",105.92462181248,109.224785415437,103.417081083721,107.93607387899,99.887249554232
"1","ALSPAC0457",103.793395374431,108.578132311446,104.226225453754,100.988371250837,104.135098893537
"3","ALSPAC0458",106.874903627978,87.6495143537983,90.2446155548716,90.0864762127075,106.054835385003
"2","ALSPAC0459",74.1036671919815,82.6907458266957,91.7705612479829,86.2153228996921,67.1419345664165
"3","ALSPAC0460",73.3671905577328,80.8486807964885,78.3641597811258,71.3667438873723,72.1407091744151
"1","ALSPAC0461",111.565219786439,109.486408588551,112.448632653976,116.707302852107,107.383316576524
"1","ALSPAC0462",103.84997764761,100.428786023222,92.9015828817503,91.1053866055007,99.0183630313474
"1","ALSPAC0463",100.949605047692,103.458136449451,108.564611987024,104.935129697231,94.93316653956
"3","ALSPAC0464",83.1478292426743,86.2191172434353,80.4449558761777,82.6647280977722,74.6475616205223
"3","ALSPAC0465",78.0777003853522,82.507992554409,59.4044496423996,76.6650708235526,77.3392098659508
"2","ALSPAC0466",77.1009457424268,79.4768747050149,77.1446580980098,75.5926578916906,83.2006915998537
"1","ALSPAC0467",103.686765585333,101.816938264256,108.03248253418,105.537487322396,105.502920130674
"2","ALSPAC0468",86.2118124090148,69.7028553100017,80.3385165284787,83.3690448966922,76.5282508183452
"1","ALSPAC0469",108.469594010998,105.589203319709,105.362373100013,109.402135089977,108.517047492917
"1","ALSPAC0470",103.577655134813,105.966274723078,101.335209003193,106.009671297724,104.831151441488
"1","ALSPAC0471",104.047163796947,97.2211407194397,101.700013458653,103.74341063434,118.677919643192
"1","ALSPAC0472",99.7488308391699,92.2746067017618,92.0380826317361,94.0843471474273,106.609616747574
"2","ALSPAC0473",75.5102430418192,69.5925654026855,78.0025722501729,84.5898243871555,81.3187102665582
"2","ALSPAC0474",68.8924324866893,80.2321153582764,81.7904666266894,71.4814386479698,64.5989631803611
"1","ALSPAC0475",99.3403338586785,106.081401251031,101.588445892017,102.441619484393,104.123731297176
"2","ALSPAC0476",82.5793442237257,82.9248348245093,79.5412912662463,81.1079952540761,78.1409438034821
"2","ALSPAC0477",80.0910211379511,83.5195969656091,73.4235810824197,69.3179728767558,82.2448994295423
"1","ALSPAC0478",107.309714337067,107.441384372165,103.708263783338,110.74538668456,105.2160874457
"1","ALSPAC0479",114.087727246996,111.89461959541,106.335792857287,107.656574589146,113.4338045784
"3","ALSPAC0480",100.224087099523,90.880509192874,92.3133783785785,77.4123947480652,96.3099438636652
"3","ALSPAC0481",85.4818185323667,82.8732219251053,77.602274092039,84.2481941799941,81.1209057339577
"1","ALSPAC0482",102.11520662852,106.999597068857,108.526318305755,104.004775267097,101.222718675706
"1","ALSPAC0483",103.411690062349,107.206408783307,107.442087099651,112.667017717818,106.263985338813
"2","ALSPAC0484",83.4865228487866,86.2776581207421,89.3541109863914,94.0423479365329,NA
"1","ALSPAC0485",105.347274477199,109.892036882525,104.758072814124,106.520578382761,107.724270409113
"3","ALSPAC0486",90.6195708806809,103.181739890639,84.2340774423124,82.7850116012042,88.4391779585026
"1","ALSPAC0487",101.677508853906,101.790925807283,92.0910764932374,95.1171674961775,99.5632297335962
"2","ALSPAC0488",82.3955575653597,85.3408921819446,90.9632028322907,83.8689007178883,89.1126582577763
"1","ALSPAC0489",103.596356272928,103.952766938821,95.5399667806776,97.9653807041767,109.162133898427
"1","ALSPAC0490",105.341152268962,106.60762467251,105.804964039551,106.557834812093,98.4237585214086
"1","ALSPAC0491",96.5768646805046,100.832207598747,97.0705107418103,99.6776660544432,96.8447503072993
"3","ALSPAC0492",90.3672656592496,84.6034939845802,81.3165154350544,87.9033064667649,90.2043513671781
"1","ALSPAC0493",113.697151206537,117.845519127114,113.860262571155,105.139371034022,105.53571196513
"1","ALSPAC0494",113.628421295551,111.852183644029,105.450324889779,103.687042507222,106.78423155968
"3","ALSPAC0495",85.588855939415,87.2361131765797,75.0235893890127,81.5786950296246,75.1996534365569
"2","ALSPAC0496",70.0512799188484,85.6223541500867,78.3838648092934,71.5356639827112,68.1161267392533
"1","ALSPAC0497",109.023089727406,108.959638263848,105.369021696107,104.261568338837,106.05007092428
"3","ALSPAC0498",102.102210632852,111.716667321557,91.7686906031254,97.5704647984263,97.664223286382
"2","ALSPAC0499",76.1183553693035,78.058458708793,76.7369096146544,78.4087114630002,81.4792346286839
"1","ALSPAC0500",103.349099206564,108.891202211699,108.378447712708,107.500486875164,99.1327394336346
"3","ALSPAC0501",101.720348703129,92.1653175166028,89.6964933210263,79.8201750751049,97.797496139672
"1","ALSPAC0502",108.388428003454,102.158672523009,100.391708933068,107.843959991769,112.023357581381
"1","ALSPAC0503",101.403431550581,100.060106652264,103.441661323084,102.79637399803,NA
"1","ALSPAC0504",105.046681739691,98.1936734511578,98.533313756787,104.495829446469,111.490556823089
"3","ALSPAC0505",65.0276620145542,90.424166879623,95.1276691614187,79.3121741989283,65.5127993679729
"1","ALSPAC0506",103.513847900642,108.844682565997,108.837548430259,103.607962071408,103.210006100954
"3","ALSPAC0507",93.0342078502211,84.7523655212536,96.1061525783035,100.224226299093,77.9120670833124
"1","ALSPAC0508",118.190677585869,110.172738697588,98.4986092282434,106.594025512242,113.471655788505
"1","ALSPAC0509",100.260126855325,106.065342479643,104.026236818542,102.220208954843,106.242600427218
"3","ALSPAC0510",79.717435527957,75.2547543884287,83.0972973264469,94.3256791559271,97.9258770939141
"2","ALSPAC0511",80.0187137700609,72.3568704497185,79.7232076146682,77.7236856184042,82.6477614671325
"1","ALSPAC0512",108.632170348421,109.221668343084,101.227879633765,106.515393661826,108.839172525723
"3","ALSPAC0513",84.2359435728652,90.5718963007588,99.606204889422,88.9202398501988,NA
"1","ALSPAC0514",103.617907417749,102.913272301466,108.714685429717,103.714589322019,106.091796848206
"3","ALSPAC0515",108.646338693709,108.699672134089,118.736473561884,116.658272102423,111.104664792889
"1","ALSPAC0516",112.019974935785,107.559241285628,109.385267624481,111.205358850731,107.828147525411
"1","ALSPAC0517",103.063385237194,104.522374568401,106.803192666602,103.735020455327,98.4081175543583
"1","ALSPAC0518",108.907309846174,97.4847832128407,103.90330034413,107.308856587855,110.898871383907
"2","ALSPAC0519",77.3683186807008,89.1595117567443,81.7779725948471,81.1372062248591,86.2895243604044
"2","ALSPAC0520",80.7543109461994,70.1834061011113,84.1744366907685,88.4438366232955,81.0958246748058
"3","ALSPAC0521",71.2369695178187,70.9048000850806,82.7972762726741,84.5123515212295,91.958049565051
"3","ALSPAC0522",88.1532283137342,92.2581150132074,91.0567075714784,96.4946939670743,89.9110901581573
"2","ALSPAC0523",94.1607269324071,86.9760756752673,74.5374894469555,80.0447303876811,94.588378050488
"1","ALSPAC0524",101.247868654537,97.6632909314614,107.623870001338,100.613590343649,103.093061845687
"3","ALSPAC0525",93.082084188229,99.6372074968155,99.3320050634277,98.0385642837236,97.2521609297101
"1","ALSPAC0526",100.763140492395,99.3083271480477,99.7523598105128,103.196284958153,101.768923276089
"1","ALSPAC0527",107.407631497884,104.045839030929,103.527438746057,105.474009323527,105.877564968217
"3","ALSPAC0528",98.296721198255,79.5225241657365,80.7400843494124,83.1412125629515,91.5605259325304
"1","ALSPAC0529",101.845004909998,99.1335149063742,105.138600244203,100.372848494973,105.408147921746
"2","ALSPAC0530",84.7434161082627,88.0568062739854,85.1099852594543,84.1809842358894,81.0908326325273
"1","ALSPAC0531",105.013315648169,91.9311388584907,92.1905407405554,95.9908393222375,108.249786690413
"1","ALSPAC0532",106.427495171508,104.82321256255,109.154926105485,107.441085082603,107.810686389108
"3","ALSPAC0533",94.5942636782216,98.2782265258898,95.5036661857879,93.7945301557273,101.149268660388
"3","ALSPAC0534",78.0402378139371,76.0471352154473,89.4825362304635,NA,82.0271935699687
"3","ALSPAC0535",74.4398515080991,74.809125183468,89.8851226873107,85.1465763094569,90.7567828681437
"2","ALSPAC0536",80.62150344371,76.0781173097735,81.9654316524269,78.6040495189126,77.7312141038683
"1","ALSPAC0537",104.065742867522,104.210109281199,102.361236609314,104.187389260634,105.68781242843
"3","ALSPAC0538",87.6999452811619,94.2835525230741,101.465078057993,91.2899797831606,NA
"3","ALSPAC0539",77.0706028101644,88.0017781955804,99.3610538555194,104.927477812866,87.522557358567
"1","ALSPAC0540",106.816201012942,109.769829774429,109.321583409996,115.098027461342,101.084574041448
"1","ALSPAC0541",103.996975352552,105.832485372539,107.431164679831,100.185002417432,109.994068966388
"3","ALSPAC0542",101.290866016942,93.4350577675481,84.2551964878087,99.2412138715859,103.47879532791
"2","ALSPAC0543",88.7984513377398,82.2091861185635,74.9473174919277,78.0125248033058,85.697280578577
"1","ALSPAC0544",106.020079996424,95.1477028701352,95.8345544792101,100.320527939949,104.739672473727
"1","ALSPAC0545",108.925167592765,99.9637733199049,103.08835340999,97.1406962414862,106.273600025873
"1","ALSPAC0546",112.022400347802,104.757311530303,108.795912139075,103.93598356853,108.843529271689
"1","ALSPAC0547",109.5754777013,104.013183940411,113.610669921314,111.583824452965,112.925479800949
"3","ALSPAC0548",102.704833063797,88.9073547994841,95.5495592935938,100.616277528269,93.740247814818
"1","ALSPAC0549",102.867427252881,109.233683676891,116.922455085616,117.371187848455,100.445973256754
"1","ALSPAC0550",97.907357510249,106.170377129854,102.358184042265,100.651789530154,108.131682173685
"1","ALSPAC0551",100.406082305643,102.903468163888,97.0690350565718,100.706246215478,NA
"3","ALSPAC0552",89.2651447202324,89.5103701696302,84.0506203547207,86.6499839778969,NA
"3","ALSPAC0553",85.6243569720741,83.3314656964013,83.6591666162336,98.6275604471847,91.1187685190909
"2","ALSPAC0554",92.5698330831381,88.1139089039451,80.6895004360562,82.802918196304,NA
"1","ALSPAC0555",105.936430618298,102.357656298763,NA,94.1292293628394,106.294475281485
"2","ALSPAC0556",87.6980185885879,81.9917898548305,78.2927690691402,74.5670475122565,70.6871842646233
"3","ALSPAC0557",78.5527752398593,86.6113712674873,80.7195208726583,74.4160324496684,NA
"1","ALSPAC0558",102.433580151035,103.517061544501,98.3559588338611,96.0616565018549,NA
"2","ALSPAC0559",83.3231516018914,75.1562474249905,75.2745142136931,76.3712472037109,74.3622574304215
"2","ALSPAC0560",82.3836761947585,82.549009329286,78.0919381075123,82.1300787946956,83.0308515383902
"3","ALSPAC0561",95.4627013489222,86.9378934611458,92.246914086148,90.9205981253682,101.075600891928
"1","ALSPAC0562",100.017535383031,99.3027644533184,103.313672154145,107.748215019744,96.9933347808725
"3","ALSPAC0563",82.2030622952549,86.8869087561119,76.4584021121852,85.3721870034491,95.0762983782051
"1","ALSPAC0564",100.632342959786,104.012634176572,109.910447125767,102.871772906683,96.4259064943525
"1","ALSPAC0565",104.859475370692,105.611588531662,102.59591821042,100.011048239753,103.756921555863
"2","ALSPAC0566",87.6550958088787,83.5694064803897,83.043370205289,80.3357815228464,96.9754192924461
"2","ALSPAC0567",86.3934564896916,88.3922627888287,90.4705538899024,81.6555803428262,86.9289350535464
"1","ALSPAC0568",108.654803363333,106.583056329014,107.089312339118,101.635931605901,106.67008235577
"1","ALSPAC0569",104.246857581287,96.3769372982333,102.012233418227,100.609461987506,105.089127922569
"1","ALSPAC0570",104.693729578613,104.6175389869,104.713378790741,102.701645340894,98.4275585497684
